30/6/2021:10:59:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$kOuK.2/lvZx9Qke1fpoOh.UJ/KYze4yn1IhlHjeLmax9N8dd3epzS","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:12:19.550Z","updatedAt":"2021-07-30T11:12:20.665Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$kOuK.2/lvZx9Qke1fpoOh.UJ/KYze4yn1IhlHjeLmax9N8dd3epzS","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:12:19.550Z","updatedAt":"2021-07-30T11:12:20.665Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NDM2NTIsImV4cCI6MTYyNzczMDA1Mn0.KQ30RP3EYxzRWFHbUb86bZ6OxNzWjdoWINGTWAwxnuM"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.149Z","updatedAt":"2021-07-30T11:14:12.213Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.149Z","updatedAt":"2021-07-30T11:14:12.213Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.149Z","updatedAt":"2021-07-30T11:14:12.213Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.505Z","updatedAt":"2021-07-30T11:14:12.539Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.505Z","updatedAt":"2021-07-30T11:14:12.539Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:12.505Z","updatedAt":"2021-07-30T11:14:12.539Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T11:14:12.659Z","updatedAt":"2021-07-30T11:14:12.690Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$vdevzAsNiYYnGDr43e9qA.7mYk5kLkjK6DzG3n56y.Q3f0Z0itrui","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:14:11.931Z","updatedAt":"2021-07-30T11:14:13.177Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$vdevzAsNiYYnGDr43e9qA.7mYk5kLkjK6DzG3n56y.Q3f0Z0itrui","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:14:11.931Z","updatedAt":"2021-07-30T11:14:13.177Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NDM2NzksImV4cCI6MTYyNzczMDA3OX0.gWzCh6yM1ugyebfPYZdLummXSIg3ja7WObG73x52bKY"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.146Z","updatedAt":"2021-07-30T11:14:39.181Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.146Z","updatedAt":"2021-07-30T11:14:39.181Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.146Z","updatedAt":"2021-07-30T11:14:39.181Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.277Z","updatedAt":"2021-07-30T11:14:39.306Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.277Z","updatedAt":"2021-07-30T11:14:39.306Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:14:39.277Z","updatedAt":"2021-07-30T11:14:39.306Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T11:14:39.466Z","updatedAt":"2021-07-30T11:14:39.499Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$XL07QtCXXIxoYd9IILwBieEuTAkAXirKtYp.Jk8.3Cvs2XAj3eNUC","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:14:38.941Z","updatedAt":"2021-07-30T11:14:39.982Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$XL07QtCXXIxoYd9IILwBieEuTAkAXirKtYp.Jk8.3Cvs2XAj3eNUC","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:14:38.941Z","updatedAt":"2021-07-30T11:14:39.982Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NDM3NjEsImV4cCI6MTYyNzczMDE2MX0.gtfDaRk7_FTyrkLKYgSA7tPFGxfFUwmAJyEX-JjTvKE"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.545Z","updatedAt":"2021-07-30T11:16:01.583Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.545Z","updatedAt":"2021-07-30T11:16:01.583Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.545Z","updatedAt":"2021-07-30T11:16:01.583Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:16:01.678Z","updatedAt":"2021-07-30T11:16:01.706Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T11:16:01.843Z","updatedAt":"2021-07-30T11:16:01.864Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$UZFH1IOJP.0oEZkICs9avO/MfGYK9f6WMqihlb5auZyi91iXGtI5a","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:16:01.332Z","updatedAt":"2021-07-30T11:16:02.347Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$UZFH1IOJP.0oEZkICs9avO/MfGYK9f6WMqihlb5auZyi91iXGtI5a","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:16:01.332Z","updatedAt":"2021-07-30T11:16:02.347Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NDUzNzMsImV4cCI6MTYyNzczMTc3M30.8V9Mwr_Zz-ySxI75cnEvkKq28y3XB3Cs1RyA1SntRwo"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.443Z","updatedAt":"2021-07-30T11:42:53.483Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.443Z","updatedAt":"2021-07-30T11:42:53.483Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.443Z","updatedAt":"2021-07-30T11:42:53.483Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:42:53.594Z","updatedAt":"2021-07-30T11:42:53.658Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T11:42:53.804Z","updatedAt":"2021-07-30T11:42:53.827Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$Yq3Ek6o4JUe4kKucqLRs/e3GrSWBPbitQ2YSCiT64D3VtQ.2ygqxS","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:42:53.208Z","updatedAt":"2021-07-30T11:42:54.307Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$Yq3Ek6o4JUe4kKucqLRs/e3GrSWBPbitQ2YSCiT64D3VtQ.2ygqxS","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T11:42:53.208Z","updatedAt":"2021-07-30T11:42:54.307Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NDYzNzMsImV4cCI6MTYyNzczMjc3M30.uTDbWNz_Gcur8DBoNG9qiLIQkPISjj02bs-B1MQS8y8"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:33.894Z","updatedAt":"2021-07-30T11:59:34.270Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:33.894Z","updatedAt":"2021-07-30T11:59:34.270Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:33.894Z","updatedAt":"2021-07-30T11:59:34.270Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T11:59:34.387Z","updatedAt":"2021-07-30T11:59:34.413Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
