20/6/2021:10:0:05 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":2,"title":"baju","category_id":4,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.725Z","updatedAt":"2021-07-20T04:59:01.725Z"},{"id":1,"title":"baju","category_id":4,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T04:56:37.499Z"}]
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3Mzk5LCJleHAiOjE2MjY4NDM3OTl9.TStd9Yux374hqPEWpucI-RTQg42ZosUIYAvao3B4lKY"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":6,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:00:25.798Z","updatedAt":"2021-07-20T05:00:25.798Z"},{"id":5,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.892Z","updatedAt":"2021-07-20T04:59:01.892Z"},{"id":4,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.225Z","updatedAt":"2021-07-20T04:56:37.225Z"},{"id":3,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:52:39.731Z","updatedAt":"2021-07-20T04:52:39.731Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:12:3:19 | ::ffff:127.0.0.1 | DELETE | /product/category/3 | 200 | {"message":"category success to delete"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDMzLCJleHAiOjE2MjY4NDM4MzN9.sfB-RLKgYgqcy4YphHl4IpRYW1o0gGmPDAYLOwnFNKw"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDMzLCJleHAiOjE2MjY4NDM4MzN9.pxc45H1O2l8kc5ShZ9_GQT-PwiZ2IJFG9j6HhN6gXLE"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDMzLCJleHAiOjE2MjY4NDM4MzN9.pxc45H1O2l8kc5ShZ9_GQT-PwiZ2IJFG9j6HhN6gXLE"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.725Z","updatedAt":"2021-07-20T04:59:01.725Z"}]
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":8,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.816Z","updatedAt":"2021-07-20T05:03:19.816Z"},{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":6,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:00:25.798Z","updatedAt":"2021-07-20T05:00:25.798Z"},{"id":5,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.892Z","updatedAt":"2021-07-20T04:59:01.892Z"},{"id":4,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.225Z","updatedAt":"2021-07-20T04:56:37.225Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:12:3:53 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:12:3:54 | ::ffff:127.0.0.1 | DELETE | /product/category/4 | 200 | {"message":"category success to delete"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDk1LCJleHAiOjE2MjY4NDM4OTV9.gP0EZ7f4RmtrrjihH5-4VtUEqZJlbyeaswhsSHfpekY"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDk1LCJleHAiOjE2MjY4NDM4OTV9.IYDsd5NBww9YosFv5tgInypYaHtSzwxnYVIgECCHQfY"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":9,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.922Z","updatedAt":"2021-07-20T05:03:53.922Z"},{"id":8,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.816Z","updatedAt":"2021-07-20T05:03:19.816Z"},{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":6,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:00:25.798Z","updatedAt":"2021-07-20T05:00:25.798Z"},{"id":5,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.892Z","updatedAt":"2021-07-20T04:59:01.892Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NDk1LCJleHAiOjE2MjY4NDM4OTV9.IYDsd5NBww9YosFv5tgInypYaHtSzwxnYVIgECCHQfY"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"category id not found"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":2,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.725Z","updatedAt":"2021-07-20T05:03:53.991Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | DELETE | /product/category/4 | 200 | {"message":"category id not found!"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:12:4:55 | ::ffff:127.0.0.1 | DELETE | /product/2 | 200 | {"message":"data success to delete"}
20/6/2021:12:5:16 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:5:16 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:5:16 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NTE2LCJleHAiOjE2MjY4NDM5MTZ9.VyJmErzL1IDpoB-ffoM7xebrv8LU1XntXrQOULJ6-_U"}
20/6/2021:12:5:16 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NTE2LCJleHAiOjE2MjY4NDM5MTZ9.zAkW1UCIO6aG5-lgmbeQC8ol9bqaNQ3wpHq44bcOHpY"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":10,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.737Z","updatedAt":"2021-07-20T05:04:55.737Z"},{"id":9,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.922Z","updatedAt":"2021-07-20T05:03:53.922Z"},{"id":8,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.816Z","updatedAt":"2021-07-20T05:03:19.816Z"},{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":6,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:00:25.798Z","updatedAt":"2021-07-20T05:00:25.798Z"},{"id":5,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:59:01.892Z","updatedAt":"2021-07-20T04:59:01.892Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | DELETE | /product/category/5 | 200 | {"message":"category success to delete"}
20/6/2021:12:5:16 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NTE3LCJleHAiOjE2MjY4NDM5MTd9.Yc6B7sxWTFkEZjr62WaxuM_HTYanFSMYkiA4mC0-ias"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"category not found"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:12:5:17 | ::ffff:127.0.0.1 | DELETE | /product/2 | 200 | {"message":"id not found!"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NjE0LCJleHAiOjE2MjY4NDQwMTR9.x6Di-ILnFAVCVU1dHLrjj_o_GXhFyEdNX-Za5G_-hB8"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NjE0LCJleHAiOjE2MjY4NDQwMTR9.YeQ8PHMSTdkye5JyWaLe0T9jbEv0fgPfAqJwXVclc_g"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NjE0LCJleHAiOjE2MjY4NDQwMTR9.x6Di-ILnFAVCVU1dHLrjj_o_GXhFyEdNX-Za5G_-hB8"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | DELETE | /product/2 | 200 | {"message":"id not found!"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":11,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:05:17.108Z","updatedAt":"2021-07-20T05:05:17.108Z"},{"id":10,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.737Z","updatedAt":"2021-07-20T05:04:55.737Z"},{"id":9,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.922Z","updatedAt":"2021-07-20T05:03:53.922Z"},{"id":8,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.816Z","updatedAt":"2021-07-20T05:03:19.816Z"},{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":6,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:00:25.798Z","updatedAt":"2021-07-20T05:00:25.798Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:12:6:54 | ::ffff:127.0.0.1 | DELETE | /product/category/6 | 200 | {"message":"category success to delete"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NzAzLCJleHAiOjE2MjY4NDQxMDN9.oaAiYnQjtZrhmfVRYsrGpYib6yfQ6cKcr7Vu5wG523U"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NzAzLCJleHAiOjE2MjY4NDQxMDN9.fLcAwMDZcBLsQddwr2lmE6MXsSIui7odLnUp_QePgWc"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":7,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:06:54.612Z","updatedAt":"2021-07-20T05:06:54.612Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU3NzAzLCJleHAiOjE2MjY4NDQxMDN9.fLcAwMDZcBLsQddwr2lmE6MXsSIui7odLnUp_QePgWc"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":12,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:06:54.767Z","updatedAt":"2021-07-20T05:06:54.767Z"},{"id":11,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:05:17.108Z","updatedAt":"2021-07-20T05:05:17.108Z"},{"id":10,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.737Z","updatedAt":"2021-07-20T05:04:55.737Z"},{"id":9,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.922Z","updatedAt":"2021-07-20T05:03:53.922Z"},{"id":8,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.816Z","updatedAt":"2021-07-20T05:03:19.816Z"},{"id":7,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T05:02:19.295Z","updatedAt":"2021-07-20T05:02:19.295Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | DELETE | /product/7 | 200 | {"message":"data success to delete"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"edit category is success"}
20/6/2021:12:8:23 | ::ffff:127.0.0.1 | DELETE | /product/category/7 | 200 | {"message":"category success to delete"}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU4MzcxLCJleHAiOjE2MjY4NDQ3NzF9.w5jmD8VASpfR1DlN2TXOJtA5t2hSEJBEOcWsOA_xao0"}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU4MzcxLCJleHAiOjE2MjY4NDQ3NzF9.WMzuRaPf9VHraIvIF2VcVtu7WQ1Qy84d8ZEeWuVPa-w"}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | GET | /bag | 200 | {}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /bag | 200 | {}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | DELETE | /bag/1 | 200 | {}
20/6/2021:12:19:31 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU4MzcyLCJleHAiOjE2MjY4NDQ3NzJ9.5LfLf-rrUTlqRi-F2l2wf0uJ7t44Zg0CWbLtVDhJnnA"}
20/6/2021:12:19:32 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":8,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:08:23.833Z","updatedAt":"2021-07-20T05:08:23.833Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:12:19:32 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:12:19:32 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"data updated"}
